"01bf321c-8931-4f24-82d8-8eb4cbe40c48";"Snack Shack";"1554 Shelby St";;;"Indianapolis";"IN";"US";"46203";"(317) 510-8391";;"Food & Beverage > Restaurants";;;"39.746448";"-86.139794";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"01d4b485-bca2-4c16-9c98-7900cebcee9c";"Chang Fu Restaurant";"3905 W 96th St";"Ste 400";;"Indianapolis";"IN";"US";"46268";"(317) 471-9997";;"Food & Beverage > Restaurants";;;"39.92618";"-86.22768";"American, Chinese";"2.0";"5.0";"no";;;;"2000";;;;;;;;;;;;;"yes";;;;;;;;;;;;;;;"Qing Wu";;;;;;;;"1"
"01d9f88f-c499-47fb-b7d7-66b376671ddc";"Cattie's Corner";"1002 Main St";;;"Indianapolis";"IN";"US";"46224";"(317) 244-7329";;"Food & Beverage > Restaurants";;;"39.780122";"-86.240967";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"01e0c1af-bb87-40dd-b49c-6b783539da46";"Original Pancake House";"1518 W 86th St";;;"Indianapolis";"IN";"US";"46260";"(317) 872-1400";;"Food & Beverage > Restaurants";"http://originalpancakehouse.com/";;"39.91226";"-86.186165";"American, Bakery, Diner, Traditional";"1.0";"4.0";"no";"no";;;;"casual";;;"yes";;;;"yes";;;;"yes";;"yes";"no";;;;;;;"yes";;"yes";"yes";"yes";;"Brian Mc Dermott";;;;;;;;"1"
"01efa2de-16ed-4698-be8a-b9ab7bbe4324";"Sea Food World Fish Mkt";"5512 E 21st St";;;"Indianapolis";"IN";"US";"46218";"(317) 356-6000";;"Food & Beverage";;;"39.796346";"-86.072996";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"02239c5d-bb3e-4742-9815-6c19c3cab17c";"Taco Bell";"3423 W 86th St";;;"Indianapolis";"IN";"US";"46268";"(317) 875-5958";;"Food & Beverage > Restaurants > Fast Food";"http://tacobell.com/";;"39.911667";"-86.21863";"Mexican, Fast Food";"1.0";"4.0";"no";;;;"1962";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"0281fcb3-e49c-4e59-9e6b-abdf23049bdc";"Steak City and Lemonade";"3637 E 38th St";;;"Indianapolis";"IN";"US";"46218";"(317) 547-5555";;"Food & Beverage > Restaurants > Steakhouses";;;"39.82532";"-86.1054";"Steak";;"5.0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"0283ec7b-b783-4d6d-a283-dfd0d11e727d";"Blimpie";"17 N Pennsylvania St";;;"Indianapolis";"IN";"US";"46204";"(317) 632-0100";;"Food & Beverage > Restaurants > Fast Food";"http://www.blimpie.com/";;"39.767608";"-86.156239";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"028e4647-812a-488f-9a0e-3473def62539";"Living Room Lounge";"934 N Pennsylvania St";;;"Indianapolis";"IN";"US";"46204";"(317) 635-0361";;"Food & Beverage > Restaurants";;;"39.780179";"-86.155846";"American, Pub Food";"2.0";"4.0";"no";"no";"{\"1\":[[\"11:00\",\"23:00\"]],\"2\":[[\"11:00\",\"23:00\"]],\"3\":[[\"11:00\",\"23:00\"]],\"4\":[[\"11:00\",\"23:00\"]],\"5\":[[\"11:00\",\"23:00\"]],\"6\":[[\"11:00\",\"23:00\"]],\"7\":[[\"11:00\",\"23:00\"]]}";"no";;"casual";;;"yes";;;;"yes";;"yes";"no";"yes";"yes";;"no";"yes";;"yes";"yes";;;"no";;"yes";"yes";"yes";;;;;;;;;;"1"
"028f994f-f44c-4b1c-9331-09e2cc9901aa";"O'Connor's Restaurant";"8402 Harcourt Rd";;;"Indianapolis";"IN";"US";"46260";"(317) 338-3666";;"Food & Beverage > Restaurants";;;"39.90923";"-86.193889";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"02927e9b-b67b-4e17-8b00-13ad5966cb22";"McDonald's";"3435 W 16th St";;;"Indianapolis";"IN";"US";"46222";"(317) 632-3863";;"Food & Beverage > Restaurants";"http://mcdonalds.com/";;"39.787801";"-86.217046";"American, Burgers, Fast Food, Chicken, Sandwiches";"1.0";"4.0";"no";"no";;;"1955";"casual";;;;;;;;;;;"yes";"yes";;;;;;;;;"yes";;;;;"yes";;;;;;;;;"1"
"02977241-feb4-43b1-af5a-78f4cafdd237";"Sandango's";"3336 W 10th St";;;"Indianapolis";"IN";"US";"46222";"(317) 972-4470";;"Food & Beverage > Restaurants";;;"39.78064";"-86.214127";"American";"2.0";;;;;;"2005";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"02e914d5-b79e-4f18-a790-28f03b97df4a";"Egyptian Cafe";"6265 Carrollton Ave";;;"Indianapolis";"IN";"US";"46220";"(317) 255-4400";;"Food & Beverage > Cafes, Coffee Houses & Tea Houses";"http://www.theegyptianindy.com/";"contactus@theegyptianindy.com";"39.8693415891406";"-86.144755";;"1.0";"4.5";"no";;"{\"1\":[[\"11:00\",\"2:00\"]],\"2\":[[\"11:00\",\"2:00\"]],\"3\":[[\"11:00\",\"2:00\"]],\"4\":[[\"11:00\",\"2:00\"]],\"5\":[[\"11:00\",\"4:00\"]],\"6\":[[\"11:00\",\"4:00\"]],\"7\":[[\"11:00\",\"2:00\"]]}";"no";"2007";;;;"yes";;;;;;;"yes";;;;;;;"yes";;"yes";;"no";;"yes";;;"yes";;;"yes";;;;;;"1"
"02fa6867-ff2e-4be5-8c37-72e159e36137";"Oriental Garden Buffet Restaurant";"1205 S High School Rd";;;"Indianapolis";"IN";"US";"46241";"(317) 241-6188";;"Food & Beverage > Restaurants";;;"39.749428";"-86.26982";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"02fc9cb9-8302-4e3b-b2cf-e4a28109c595";"Hard Rock Cafe";"47 S Meridian St";;;"Indianapolis";"IN";"US";"46204";"(317) 636-2550";;"Food & Beverage";"http://www.hardrock.com/";;"39.76611";"-86.15813";"Burgers, American";"2.0";;"no";"yes";"{\"1\":[[\"11:00\",\"24:00\"]],\"2\":[[\"11:00\",\"24:00\"]],\"3\":[[\"11:00\",\"24:00\"]],\"4\":[[\"11:00\",\"24:00\"]],\"5\":[[\"11:00\",\"1:00\"]],\"6\":[[\"11:00\",\"1:00\"]],\"7\":[[\"11:00\",\"24:00\"]]}";"no";"1999";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"0325dad5-b944-4cbe-a687-55d05c351715";"Churchs Chicken";"5040 E 38th St";;;"Indianapolis";"IN";"US";"46218";"(317) 547-4054";;"Food & Beverage > Restaurants";"http://www.churchschicken.com";;"39.8255";"-86.08483";;;;"no";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"0341298d-1b73-45a9-b5ee-466a3816ea8a";"Subway";"6667 W Washington St";;;"Indianapolis";"IN";"US";"46241";"(317) 484-9040";;"Food & Beverage > Restaurants > Fast Food";"http://www.subway.com/";;"39.744864";"-86.276231";"Sandwiches, American, Fast Food, Salad";"1.0";"3.0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"042c3749-8b67-426f-a265-9a5fc60832e1";"Unlaven Bread Cafe";"3003 Central Ave";;;"Indianapolis";"IN";"US";"46205";"(317) 920-5292";;"Food & Beverage > Restaurants";;;"39.81037265";"-86.149445";;"1.0";;;;;;"1997";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"04329a0c-39b4-43e8-8aea-f4598a2c53ba";"Gennell's Pizza";"5641 W Morris St";;;"Indianapolis";"IN";"US";"46241";"(317) 247-4996";;"Food & Beverage > Restaurants > Pizza";;;"39.750306";"-86.255494";"Pizza, Italian";;;;;;;;;;;;;;;;;;;;;;"yes";;;;;;;;;;;;;;;;;;;;;"1"
"047cfdce-9a54-4f90-bc50-1cd272d20412";"Waffle and Steak Restaurant";"4931 Knights Way";;;"Indianapolis";"IN";"US";"46217";"(317) 788-1523";;"Food & Beverage > Restaurants";;;"39.694011";"-86.187876";"American";"1.0";"3.0";;;;;;"casual";;;;;;;;;;;;"yes";;;"yes";;;;;;;;;;;;;;;;;;;;"1"
"04838647-f0b7-49b6-9f70-5b57a4ae4c45";"Hook Fish and Chicken";"3106 W 16th St";;;"Indianapolis";"IN";"US";"46222";"(317) 423-0588";;"Food & Beverage > Restaurants";;;"39.788176";"-86.211341";;;;"no";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"048598cd-690d-461c-ac53-084ebde491a9";"TCBY";"4351 Lafayette Rd";;;"Indianapolis";"IN";"US";"46254";"(317) 293-4442";;"Food & Beverage > Ice Cream Parlors";;;"39.836493";"-86.247055";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"04899b81-b469-4a03-93fe-20316b906b47";"Dune's Ribs";"2068 N Arlington Ave";;;"Indianapolis";"IN";"US";"46218";"(317) 357-0813";;"Food & Beverage > Restaurants > Barbecue";;;"39.795673";"-86.064401";"Barbecue";"2.0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"04d153c5-8edb-4563-a707-ba85c2a7ee9c";"Papa Johns Pizza";"600 Twin Aire Dr";;;"Indianapolis";"IN";"US";"46203";"(317) 631-8282";;"Food & Beverage > Restaurants > Pizza";;;"39.758733";"-86.115179";"American, Pizza";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"04e675f8-1576-47ed-ab0c-3b1f6fc67942";"Quiznos";"3269 W 86th St";;;"Indianapolis";"IN";"US";"46268";"(317) 471-1246";;"Food & Beverage > Restaurants > Fast Food";"http://www.quiznos.com/";;"39.911598";"-86.216599";"American, Sandwiches, Wraps";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"04f48ecd-2083-49a2-8c4f-f2e8c7be6ae8";"Mix 5/Iraqi Shish Kebab";"2989 W 71st St";"Ste 3";;"Indianapolis";"IN";"US";"46268";"(317) 298-5355";;"Food & Beverage > Restaurants";;;"39.8843";"-86.21162";"American";"2.0";"4.5";;;;;;;;;;;;;;;;;;"yes";;;;;;;;;"yes";;;;"no";;;;"yes";;;;;;"1"
"04ff2e20-e5ec-4c10-b5b9-ad3e82e19c60";"Penn Sixty Minute Cleaners";"24 W Washington St";;;"Indianapolis";"IN";"US";"46204";"(317) 634-7366";;"Food & Beverage > Restaurants > Fast Food";"http://www.pennstationindy.com/";;"39.767427";"-86.158983";"American, Bistro, Grill, Sandwiches, Wraps";"2.0";;"no";;;;;"casual";;;"yes";;;;;;;"no";;"yes";;"no";"yes";;;;;;;;;;"yes";;;;;;;;;;"1"
"050b7763-c72b-407d-b9d5-725e25b39784";"Union Jack Pub";"6225 W 25th St";;;"Indianapolis";"IN";"US";"46224";"(317) 243-3300";;"Food & Beverage > Restaurants";"http://unionjackspeedway.com/";"rberry@indytci.com";"39.802643";"-86.26887";"Pizza, American, Californian, Deli, Italian";"1.0";"4.0";"no";"yes";;;;;;;"no";;"no";;"no";;;"yes";;"yes";"yes";;;;"yes";"yes";;;;;"yes";;;;;;;;;;;;"1"
"051ef469-876f-4de6-bd1b-969034724a0a";"Olive Garden";"6130 E 82nd St";;;"Indianapolis";"IN";"US";"46250";"(317) 842-6321";;"Food & Beverage > Restaurants > Italian";"http://www.olivegarden.com/";;"39.905384";"-86.06077";"Italian, Salad, Sandwiches, Seafood";"2.0";"3.0";"no";"yes";"{\"1\":[[\"11:00\",\"22:00\"]],\"2\":[[\"11:00\",\"22:00\"]],\"3\":[[\"11:00\",\"22:00\"]],\"4\":[[\"11:00\",\"22:00\"]],\"5\":[[\"11:00\",\"23:00\"]],\"6\":[[\"11:00\",\"23:00\"]],\"7\":[[\"11:00\",\"22:00\"]]}";"no";"1982";"casual";;;"yes";;;;"yes";;;;;"yes";"yes";"no";"yes";;;;;;"yes";;"yes";"yes";"yes";;;;;;"yes";;;;"1"
"05220681-1b24-4a5f-9cf5-04661756b2b6";"Eduardo's";"2412 E Raymond St";;;"Indianapolis";"IN";"US";"46203";"(317) 788-9615";;"Food & Beverage > Restaurants";;;"39.73824036";"-86.12004634";;"1.0";"4.0";"yes";"no";;;;;;;;;;;;;;;;;"yes";;"yes";"yes";;;;;"yes";;"yes";;"no";;;;;;;;;;"1"
"0534bb16-cb6e-40db-8255-41fa87b76285";"McDonald's";"1611 N Meridian St";;;"Indianapolis";"IN";"US";"46202";"(317) 920-1258";"(317) 872-9728";"Food & Beverage > Restaurants";"http://mcdonalds.com/";;"39.789192";"-86.156863";"American, Burgers, Fast Food";"1.0";"3.0";"no";"no";;;"1955";"casual";;;;;;;;;;;"yes";;;;;;;;;;;;;;;"yes";;;;;;;;;"1"
"0566d753-e5f6-4272-afb4-701e9b5f6820";"Charlie Brown's Pancake and STK";"1038 Main St";;;"Indianapolis";"IN";"US";"46224";"(317) 243-2502";;"Food & Beverage > Restaurants";;;"39.78104";"-86.24097";"American, Steak";;"4.5";"no";;;;"1975";;;;;;;;;;;;"yes";"yes";"yes";;;;;;;;;;;;;;;;;;;;;;"1"
"0574719a-686f-40a8-bf59-1f5a594d301b";"Tienda Morelos";"7862 Michigan Rd";;;"Indianapolis";"IN";"US";"46268";"(317) 872-0680";;"Food & Beverage > Restaurants";;;"39.896754";"-86.215692";"Latin American, Mexican";;;;;;;;;;;;;;;;;;;"yes";;;;;;;;;;;;;;;;;;;;;;;;"1"
"0593b943-e4aa-4e5d-94d0-c7a28c1c2de4";"McDonald's";"4541 S Emerson Ave";;;"Indianapolis";"IN";"US";"46203";"(317) 782-0737";"(317) 888-0112";"Food & Beverage > Restaurants > Fast Food";"http://mcdonalds.com/";;"39.7008018166667";"-86.081607";"American, Burgers, Fast Food";"1.0";;"no";"no";;;"1955";"casual";;;;;;;;;;;"yes";;;;;;;;;;;;;;;"yes";;;;;;;;;"1"
"05940d33-62a4-4615-9e1b-f3cc90e26995";"Johnny's Park Inn";"2531 Shelby St";;;"Indianapolis";"IN";"US";"46203";"(317) 784-0952";;"Food & Beverage > Restaurants";;;"39.732118";"-86.139675";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"05b203a8-7c5b-4869-a66e-5ba0afae8d4f";"Hisago";"4779 N Post Rd";;;"Indianapolis";"IN";"US";"46226";"(317) 898-2188";;"Food & Beverage > Restaurants";;;"39.842773";"-86.010155";"American";"2.0";"4.5";"no";;;;"2002";;;;;;;;;;;;;;;"yes";;;;;;;;;;;;;;;;;;;;;"1"
"05b5c4f3-92c7-4c29-bdb9-3a61b2545955";"Anthony's Dugout";"621 Virginia Ave";;;"Indianapolis";"IN";"US";"46203";"(317) 916-1514";;"Food & Beverage > Restaurants";"http://tomsdugout.ewbz.net/";;"39.758704";"-86.146678";;;"4.0";;;"{\"1\":[[\"11:00\",\"2:00\"]],\"2\":[[\"11:00\",\"2:00\"]],\"3\":[[\"11:00\",\"2:00\"]],\"4\":[[\"11:00\",\"2:00\"]],\"5\":[[\"11:00\",\"2:00\"]],\"6\":[[\"8:00\",\"2:00\"]],\"7\":[[\"9:00\",\"24:00\"]]}";"no";;;;;;;;;;;;;;;;;;;;;;;;;;;"yes";;;;;;;;;;"1"
"05cf51e3-dcc0-4e05-b6f7-e329d618fcc5";"Fox and Hound English Pub and Grille";"4901 E 82nd St";"Ste 900";;"Indianapolis";"IN";"US";"46250";"(317) 913-1264";"(317) 913-1264";"Food & Beverage > Restaurants";;;"39.905301";"-86.087356";"American, Pizza, Pub Food, Steak";"1.0";"3.0";"no";"yes";"{\"1\":[[\"11:00\",\"3:00\"]],\"2\":[[\"11:00\",\"3:00\"]],\"3\":[[\"11:00\",\"3:00\"]],\"4\":[[\"11:00\",\"3:00\"]],\"5\":[[\"11:00\",\"3:00\"]],\"6\":[[\"11:00\",\"3:00\"]],\"7\":[[\"11:00\",\"00:30\"]]}";"no";;"casual";;;"yes";;;;"yes";;;;;;;"no";"yes";;"yes";"yes";;;"no";;"yes";"yes";"yes";"yes";;;;;;;;;"1"
"05e8d35d-76fb-4f25-bf9f-54cb68cdf635";"Dairy Queen";"3906 E 10th St";;;"Indianapolis";"IN";"US";"46201";"(317) 353-9397";;"Food & Beverage > Ice Cream Parlors";"http://www.dairyqueen.com/";;"39.781695";"-86.100195";"American, Ice Cream, Burgers, Fast Food";"1.0";;;"no";;;;"casual";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"05f8cde2-415b-407c-87be-e8c46767876a";"Sahm's Cafe At The Precedent";"9229 Delegates Row";;;"Indianapolis";"IN";"US";"46240";"(317) 580-2990";;"Food & Beverage > Restaurants";;;"39.921398";"-86.099098";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"060b8c41-cb39-4dc6-b801-17b4027a4de7";"Rock Bottom Brewery";"10 W Washington St";;;"Indianapolis";"IN";"US";"46204";"(317) 681-8180";"(317) 681-8615";"Food & Beverage > Restaurants";"http://www.rockbottom.com/";"indianapolis.reservations@rockb";"39.767236";"-86.158392";"American, Pub Food, Bistro, Grill, Pizza, Sandwiches";"2.0";"4.0";"no";"yes";"{\"1\":[[\"11:00\",\"16:00\",\"Lunch\"],[\"16:00\",\"23:00\",\"Dinner\"]],\"2\":[[\"11:00\",\"16:00\",\"Lunch\"],[\"16:00\",\"23:00\",\"Dinner\"]],\"3\":[[\"11:00\",\"16:00\",\"Lunch\"],[\"16:00\",\"23:00\",\"Dinner\"]],\"4\":[[\"11:00\",\"16:00\",\"Lunch\"],[\"16:00\",\"23:00\",\"Dinner\"]],\"5\":[[\"11:00\",\"16:00\",\"Lunch\"],[\"16:00\",\"24:00\"]],\"6\":[[\"12:00\",\"16:00\"],[\"16:00\",\"24:00\"]],\"7\":[[\"12:00\",\"16:00\"],[\"16:00\",\"22:00\"]]}";"no";;"casual";;;"yes";;"yes";;"yes";;"yes";"no";;"yes";;"yes";"yes";;"yes";"yes";;;;;;"yes";"yes";;;"yes";;;;;;;"1"
"060e6683-8b0f-4199-b821-e72a4f49a021";"Indy's Big Cheese Pizza";"6314 Oaklandon Rd";;;"Indianapolis";"IN";"US";"46236";"(317) 823-1888";;"Food & Beverage > Restaurants > Pizza";;;"39.87312";"-85.957108";"Pizza";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"062a0900-19d5-483b-8854-7deb40e75015";"Enzo Pizza";"143 N Illinois St";;;"Indianapolis";"IN";"US";"46204";"(317) 634-1144";"(317) 638-0337";"Food & Beverage > Restaurants > Pizza";;;"39.769959";"-86.159798";"Pizza, Sandwiches, Subs";;;"no";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1"
"062e3bed-6b25-4f9d-bb99-8f65b1d2a771";"Great Wall Chinese Restaurant";"5808 Crawfordsville Rd";;;"Indianapolis";"IN";"US";"46224";"(317) 487-9888";"(317) 487-6888";"Food & Beverage > Restaurants > Chinese";"http://www.numberonechinese.com/";;"39.79681";"-86.261925";"Chinese, Seafood";"1.0";;"no";;"{\"1\":[[\"10:30\",\"22:00\"]],\"2\":[[\"10:30\",\"22:00\"]],\"3\":[[\"10:30\",\"22:00\"]],\"4\":[[\"10:30\",\"22:00\"]],\"5\":[[\"10:30\",\"23:00\"]],\"6\":[[\"10:30\",\"23:00\"]],\"7\":[[\"10:30\",\"22:00\"]]}";"no";"1992";"streetwear";;;;;;;;;;;;;;;;"yes";;;;;;;;;;;;;;;;;;;"1"
"064d3fc9-5c6a-40cf-b924-407d5c00c9dc";"Waynes Chicken On The Run";"9844 E 21st St";;;"Indianapolis";"IN";"US";"46229";"(317) 890-8394";;"Food & Beverage > Restaurants";;;"39.797005";"-85.991146";"American, Bakery, Chicken, Diner";"1.0";;;;;;;;;;;;;;;;;;;;;"yes";;;;;;;;;;;;;"Wayne Bill";;;;;;;;"1"
"066c983b-c309-4630-ae99-74420af5a2f6";"The Point";"3344 N Arlington Ave";;;"Indianapolis";"IN";"US";"46218";"(317) 546-2088";;"Food & Beverage > Restaurants";"http://www.pointnightclub.com/";;"39.817665";"-86.06477";;"1.0";;;;;;"1997";;;;;;;;;;;"no";;;;;;;;;;;;;;;;;;;;;;;;;"1"
"06cced9c-50a2-4302-bb2b-d5317220db08";"Burger King";"3650 S Keystone Ave";;;"Indianapolis";"IN";"US";"46227";"(317) 788-7778";;"Food & Beverage > Restaurants > Burgers";;;"39.712495";"-86.12125";"American, Burgers, Fast Food";"1.0";;;"no";;;;"casual";;;;;;;;;;;"yes";;"yes";;;;;;;;"yes";;;;;;;;"yes";;;;;;"1"
